county_id,state,county
72127,PUERTO RICO,SAN JUAN
72129,PUERTO RICO,SAN LORENZO
72131,PUERTO RICO,SAN SEBASTIÁN
72133,PUERTO RICO,SANTA ISABEL
72135,PUERTO RICO,TOA ALTA
72137,PUERTO RICO,TOA BAJA
72139,PUERTO RICO,TRUJILLO ALTO
72141,PUERTO RICO,UTUADO
72143,PUERTO RICO,VEGA ALTA
72145,PUERTO RICO,VEGA BAJA
72147,PUERTO RICO,VIEQUES
72149,PUERTO RICO,VILLALBA
72151,PUERTO RICO,YABUCOA
72153,PUERTO RICO,YAUCO
